year,month,tot_min,tot_max,date,max_temperature,min_temperature,day,cat_month,year_month
2010,08,25,35,2010-08-20,33,26,20,August,2010-08
2010,08,25,35,2010-08-21,34,28,21,August,2010-08
2010,08,25,35,2010-08-22,34,29,22,August,2010-08
2010,08,25,35,2010-08-23,33,26,23,August,2010-08
2010,08,25,35,2010-08-24,30,26,24,August,2010-08
2010,08,25,35,2010-08-25,31,27,25,August,2010-08
2010,08,25,35,2010-08-26,31,27,26,August,2010-08
2010,08,25,35,2010-08-27,33,27,27,August,2010-08
2010,08,25,35,2010-08-28,32,27,28,August,2010-08
2010,08,25,35,2010-08-29,33,27,29,August,2010-08
2010,08,25,35,2010-08-30,33,28,30,August,2010-08
2010,08,25,35,2010-08-31,34,29,31,August,2010-08
2010,09,24,35,2010-09-01,34,30,01,September,2010-09
2010,09,24,35,2010-09-02,32,28,02,September,2010-09
2010,09,24,35,2010-09-03,29,25,03,September,2010-09
2010,09,24,35,2010-09-04,30,26,04,September,2010-09
2010,09,24,35,2010-09-05,32,25,05,September,2010-09
2010,09,24,35,2010-09-06,33,27,06,September,2010-09
2010,09,24,35,2010-09-07,33,29,07,September,2010-09
2010,09,24,35,2010-09-08,34,29,08,September,2010-09
2010,09,24,35,2010-09-09,32,25,09,September,2010-09
2010,09,24,35,2010-09-10,32,24,10,September,2010-09
2010,09,24,35,2010-09-11,27,25,11,September,2010-09
2010,09,24,35,2010-09-12,31,25,12,September,2010-09
2010,09,24,35,2010-09-13,31,25,13,September,2010-09
2010,09,24,35,2010-09-14,32,27,14,September,2010-09
2010,09,24,35,2010-09-15,33,27,15,September,2010-09
2010,09,24,35,2010-09-16,32,26,16,September,2010-09
2010,09,24,35,2010-09-17,33,26,17,September,2010-09
2010,09,24,35,2010-09-18,34,28,18,September,2010-09
2010,09,24,35,2010-09-19,35,29,19,September,2010-09
2010,09,24,35,2010-09-20,32,25,20,September,2010-09
2010,09,24,35,2010-09-21,27,24,21,September,2010-09
2010,09,24,35,2010-09-22,28,24,22,September,2010-09
2010,09,24,35,2010-09-23,30,26,23,September,2010-09
2010,09,24,35,2010-09-24,32,26,24,September,2010-09
2010,09,24,35,2010-09-25,31,27,25,September,2010-09
2010,09,24,35,2010-09-26,32,26,26,September,2010-09
2010,09,24,35,2010-09-27,31,27,27,September,2010-09
2010,09,24,35,2010-09-28,32,26,28,September,2010-09
2010,09,24,35,2010-09-29,32,28,29,September,2010-09
2010,09,24,35,2010-09-30,31,27,30,September,2010-09
2010,10,16,34,2010-10-01,32,27,01,October,2010-10
2010,10,16,34,2010-10-02,34,27,02,October,2010-10
2010,10,16,34,2010-10-03,32,27,03,October,2010-10
2010,10,16,34,2010-10-04,27,25,04,October,2010-10
2010,10,16,34,2010-10-05,27,24,05,October,2010-10
2010,10,16,34,2010-10-06,27,23,06,October,2010-10
2010,10,16,34,2010-10-07,28,25,07,October,2010-10
2010,10,16,34,2010-10-08,30,26,08,October,2010-10
2010,10,16,34,2010-10-09,28,25,09,October,2010-10
2010,10,16,34,2010-10-10,28,25,10,October,2010-10
2010,10,16,34,2010-10-11,30,27,11,October,2010-10
2010,10,16,34,2010-10-12,32,27,12,October,2010-10
2010,10,16,34,2010-10-13,32,26,13,October,2010-10
2010,10,16,34,2010-10-14,33,27,14,October,2010-10
2010,10,16,34,2010-10-15,29,25,15,October,2010-10
2010,10,16,34,2010-10-16,28,24,16,October,2010-10
2010,10,16,34,2010-10-17,30,25,17,October,2010-10
2010,10,16,34,2010-10-18,31,26,18,October,2010-10
2010,10,16,34,2010-10-19,30,25,19,October,2010-10
2010,10,16,34,2010-10-20,29,25,20,October,2010-10
2010,10,16,34,2010-10-21,29,25,21,October,2010-10
2010,10,16,34,2010-10-22,26,23,22,October,2010-10
2010,10,16,34,2010-10-23,28,23,23,October,2010-10
2010,10,16,34,2010-10-24,28,23,24,October,2010-10
2010,10,16,34,2010-10-25,28,24,25,October,2010-10
2010,10,16,34,2010-10-26,25,20,26,October,2010-10
2010,10,16,34,2010-10-27,23,18,27,October,2010-10
2010,10,16,34,2010-10-28,22,16,28,October,2010-10
2010,10,16,34,2010-10-29,23,17,29,October,2010-10
2010,10,16,34,2010-10-30,23,16,30,October,2010-10
2010,10,16,34,2010-10-31,24,17,31,October,2010-10
2010,11,17,28,2010-11-01,26,18,01,November,2010-11
2010,11,17,28,2010-11-02,26,20,02,November,2010-11
2010,11,17,28,2010-11-03,26,19,03,November,2010-11
2010,11,17,28,2010-11-04,23,17,04,November,2010-11
2010,11,17,28,2010-11-05,19,17,05,November,2010-11
2010,11,17,28,2010-11-06,21,17,06,November,2010-11
2010,11,17,28,2010-11-07,26,20,07,November,2010-11
2010,11,17,28,2010-11-08,28,19,08,November,2010-11
2010,11,17,28,2010-11-09,26,21,09,November,2010-11
2010,11,17,28,2010-11-10,26,19,10,November,2010-11
2010,11,17,28,2010-11-11,26,18,11,November,2010-11
2010,11,17,28,2010-11-12,28,19,12,November,2010-11
2010,11,17,28,2010-11-13,27,21,13,November,2010-11
2010,11,17,28,2010-11-14,28,22,14,November,2010-11
2010,11,17,28,2010-11-15,27,23,15,November,2010-11
2010,11,17,28,2010-11-16,24,20,16,November,2010-11
2010,11,17,28,2010-11-17,24,18,17,November,2010-11
2010,11,17,28,2010-11-18,24,21,18,November,2010-11
2010,11,17,28,2010-11-19,25,19,19,November,2010-11
2010,11,17,28,2010-11-20,24,19,20,November,2010-11
2010,11,17,28,2010-11-21,26,20,21,November,2010-11
2010,11,17,28,2010-11-22,26,20,22,November,2010-11
2010,11,17,28,2010-11-23,24,20,23,November,2010-11
2010,11,17,28,2010-11-24,24,20,24,November,2010-11
2010,11,17,28,2010-11-25,25,19,25,November,2010-11
2010,11,17,28,2010-11-26,23,18,26,November,2010-11
2010,11,17,28,2010-11-27,24,19,27,November,2010-11
2010,11,17,28,2010-11-28,26,20,28,November,2010-11
2010,11,17,28,2010-11-29,25,19,29,November,2010-11
2010,11,17,28,2010-11-30,24,20,30,November,2010-11
2010,12,5,28,2010-12-01,23,19,01,December,2010-12
2010,12,5,28,2010-12-02,25,18,02,December,2010-12
2010,12,5,28,2010-12-03,24,17,03,December,2010-12
2010,12,5,28,2010-12-04,24,19,04,December,2010-12
2010,12,5,28,2010-12-05,26,20,05,December,2010-12
2010,12,5,28,2010-12-06,28,21,06,December,2010-12
2010,12,5,28,2010-12-07,23,17,07,December,2010-12
2010,12,5,28,2010-12-08,21,15,08,December,2010-12
2010,12,5,28,2010-12-09,21,14,09,December,2010-12
2010,12,5,28,2010-12-10,23,18,10,December,2010-12
2010,12,5,28,2010-12-11,22,20,11,December,2010-12
2010,12,5,28,2010-12-12,22,20,12,December,2010-12
2010,12,5,28,2010-12-13,26,18,13,December,2010-12
2010,12,5,28,2010-12-14,24,20,14,December,2010-12
2010,12,5,28,2010-12-15,21,11,15,December,2010-12
2010,12,5,28,2010-12-16,10,7,16,December,2010-12
2010,12,5,28,2010-12-17,14,5,17,December,2010-12
2010,12,5,28,2010-12-18,18,9,18,December,2010-12
2010,12,5,28,2010-12-19,22,16,19,December,2010-12
2010,12,5,28,2010-12-20,22,17,20,December,2010-12
2010,12,5,28,2010-12-21,24,20,21,December,2010-12
2010,12,5,28,2010-12-22,24,18,22,December,2010-12
2010,12,5,28,2010-12-23,23,17,23,December,2010-12
2010,12,5,28,2010-12-24,22,18,24,December,2010-12
2010,12,5,28,2010-12-25,19,11,25,December,2010-12
2010,12,5,28,2010-12-26,16,9,26,December,2010-12
2010,12,5,28,2010-12-27,17,9,27,December,2010-12
2010,12,5,28,2010-12-28,20,11,28,December,2010-12
2010,12,5,28,2010-12-29,21,14,29,December,2010-12
2010,12,5,28,2010-12-30,22,14,30,December,2010-12
2010,12,5,28,2010-12-31,19,13,31,December,2010-12
2011,01,6,18,2011-01-01,18,13,01,January,2011-01
2011,01,6,18,2011-01-02,17,14,02,January,2011-01
2011,01,6,18,2011-01-03,16,10,03,January,2011-01
2011,01,6,18,2011-01-04,12,9,04,January,2011-01
2011,01,6,18,2011-01-05,16,12,05,January,2011-01
2011,01,6,18,2011-01-06,15,10,06,January,2011-01
2011,01,6,18,2011-01-07,12,8,07,January,2011-01
2011,01,6,18,2011-01-08,16,10,08,January,2011-01
2011,01,6,18,2011-01-09,17,12,09,January,2011-01
2011,01,6,18,2011-01-10,14,10,10,January,2011-01
2011,01,6,18,2011-01-11,12,8,11,January,2011-01
2011,01,6,18,2011-01-12,10,6,12,January,2011-01
2011,01,6,18,2011-01-13,15,8,13,January,2011-01
2011,01,6,18,2011-01-14,18,13,14,January,2011-01
2011,01,6,18,2011-01-15,16,10,15,January,2011-01
2011,01,6,18,2011-01-16,14,9,16,January,2011-01
2011,01,6,18,2011-01-17,14,9,17,January,2011-01
2011,01,6,18,2011-01-18,18,13,18,January,2011-01
2011,01,6,18,2011-01-19,18,13,19,January,2011-01
2011,01,6,18,2011-01-20,17,13,20,January,2011-01
2011,01,6,18,2011-01-21,16,10,21,January,2011-01
2011,01,6,18,2011-01-22,14,10,22,January,2011-01
2011,01,6,18,2011-01-23,17,13,23,January,2011-01
2011,01,6,18,2011-01-24,14,12,24,January,2011-01
2011,01,6,18,2011-01-25,16,12,25,January,2011-01
2011,01,6,18,2011-01-26,17,12,26,January,2011-01
2011,01,6,18,2011-01-27,18,14,27,January,2011-01
2011,01,6,18,2011-01-28,18,13,28,January,2011-01
2011,01,6,18,2011-01-29,15,10,29,January,2011-01
2011,01,6,18,2011-01-30,15,8,30,January,2011-01
2011,01,6,18,2011-01-31,15,10,31,January,2011-01
2011,02,8,28,2011-02-01,16,13,01,February,2011-02
2011,02,8,28,2011-02-02,17,12,02,February,2011-02
2011,02,8,28,2011-02-03,20,14,03,February,2011-02
2011,02,8,28,2011-02-04,22,13,04,February,2011-02
2011,02,8,28,2011-02-05,22,14,05,February,2011-02
2011,02,8,28,2011-02-06,22,16,06,February,2011-02
2011,02,8,28,2011-02-07,24,19,07,February,2011-02
2011,02,8,28,2011-02-08,22,18,08,February,2011-02
2011,02,8,28,2011-02-09,25,17,09,February,2011-02
2011,02,8,28,2011-02-10,23,16,10,February,2011-02
2011,02,8,28,2011-02-11,19,15,11,February,2011-02
2011,02,8,28,2011-02-12,16,12,12,February,2011-02
2011,02,8,28,2011-02-13,15,11,13,February,2011-02
2011,02,8,28,2011-02-14,12,8,14,February,2011-02
2011,02,8,28,2011-02-15,12,10,15,February,2011-02
2011,02,8,28,2011-02-16,14,12,16,February,2011-02
2011,02,8,28,2011-02-17,14,12,17,February,2011-02
2011,02,8,28,2011-02-18,15,13,18,February,2011-02
2011,02,8,28,2011-02-19,14,11,19,February,2011-02
2011,02,8,28,2011-02-20,16,12,20,February,2011-02
2011,02,8,28,2011-02-21,17,15,21,February,2011-02
2011,02,8,28,2011-02-22,19,15,22,February,2011-02
2011,02,8,28,2011-02-23,21,16,23,February,2011-02
2011,02,8,28,2011-02-24,23,15,24,February,2011-02
2011,02,8,28,2011-02-25,24,18,25,February,2011-02
2011,02,8,28,2011-02-26,28,17,26,February,2011-02
2011,02,8,28,2011-02-27,24,18,27,February,2011-02
2011,02,8,28,2011-02-28,26,16,28,February,2011-02
2011,03,13,28,2011-03-01,24,19,01,March,2011-03
2011,03,13,28,2011-03-02,19,17,02,March,2011-03
2011,03,13,28,2011-03-03,22,16,03,March,2011-03
2011,03,13,28,2011-03-04,20,15,04,March,2011-03
2011,03,13,28,2011-03-05,20,16,05,March,2011-03
2011,03,13,28,2011-03-06,23,18,06,March,2011-03
2011,03,13,28,2011-03-07,22,16,07,March,2011-03
2011,03,13,28,2011-03-08,18,13,08,March,2011-03
2011,03,13,28,2011-03-09,18,13,09,March,2011-03
2011,03,13,28,2011-03-10,18,14,10,March,2011-03
2011,03,13,28,2011-03-11,20,16,11,March,2011-03
2011,03,13,28,2011-03-12,21,17,12,March,2011-03
2011,03,13,28,2011-03-13,25,17,13,March,2011-03
2011,03,13,28,2011-03-14,26,20,14,March,2011-03
2011,03,13,28,2011-03-15,24,15,15,March,2011-03
2011,03,13,28,2011-03-16,19,13,16,March,2011-03
2011,03,13,28,2011-03-17,18,14,17,March,2011-03
2011,03,13,28,2011-03-18,17,14,18,March,2011-03
2011,03,13,28,2011-03-19,19,13,19,March,2011-03
2011,03,13,28,2011-03-20,23,17,20,March,2011-03
2011,03,13,28,2011-03-21,28,21,21,March,2011-03
2011,03,13,28,2011-03-22,23,16,22,March,2011-03
2011,03,13,28,2011-03-23,18,14,23,March,2011-03
2011,03,13,28,2011-03-24,19,14,24,March,2011-03
2011,03,13,28,2011-03-25,19,15,25,March,2011-03
2011,03,13,28,2011-03-26,20,17,26,March,2011-03
2011,03,13,28,2011-03-27,17,14,27,March,2011-03
2011,03,13,28,2011-03-28,21,15,28,March,2011-03
2011,03,13,28,2011-03-29,22,16,29,March,2011-03
2011,03,13,28,2011-03-30,22,18,30,March,2011-03
2011,03,13,28,2011-03-31,24,17,31,March,2011-03
2011,04,18,31,2011-04-01,25,18,01,April,2011-04
2011,04,18,31,2011-04-02,26,19,02,April,2011-04
2011,04,18,31,2011-04-03,26,19,03,April,2011-04
2011,04,18,31,2011-04-04,23,18,04,April,2011-04
2011,04,18,31,2011-04-05,22,18,05,April,2011-04
2011,04,18,31,2011-04-06,24,18,06,April,2011-04
2011,04,18,31,2011-04-07,26,20,07,April,2011-04
2011,04,18,31,2011-04-08,26,20,08,April,2011-04
2011,04,18,31,2011-04-09,27,21,09,April,2011-04
2011,04,18,31,2011-04-10,28,21,10,April,2011-04
2011,04,18,31,2011-04-11,29,20,11,April,2011-04
2011,04,18,31,2011-04-12,27,21,12,April,2011-04
2011,04,18,31,2011-04-13,27,21,13,April,2011-04
2011,04,18,31,2011-04-14,28,21,14,April,2011-04
2011,04,18,31,2011-04-15,29,22,15,April,2011-04
2011,04,18,31,2011-04-16,31,23,16,April,2011-04
2011,04,18,31,2011-04-17,30,24,17,April,2011-04
2011,04,18,31,2011-04-18,28,23,18,April,2011-04
2011,04,18,31,2011-04-19,30,22,19,April,2011-04
2011,04,18,31,2011-04-20,25,21,20,April,2011-04
2011,04,18,31,2011-04-21,28,22,21,April,2011-04
2011,04,18,31,2011-04-22,28,23,22,April,2011-04
2011,04,18,31,2011-04-23,23,20,23,April,2011-04
2011,04,18,31,2011-04-24,27,19,24,April,2011-04
2011,04,18,31,2011-04-25,29,20,25,April,2011-04
2011,04,18,31,2011-04-26,30,20,26,April,2011-04
2011,04,18,31,2011-04-27,30,24,27,April,2011-04
2011,04,18,31,2011-04-28,30,25,28,April,2011-04
2011,04,18,31,2011-04-29,25,23,29,April,2011-04
2011,04,18,31,2011-04-30,28,24,30,April,2011-04
2011,05,20,33,2011-05-01,30,25,01,May,2011-05
2011,05,20,33,2011-05-02,29,26,02,May,2011-05
2011,05,20,33,2011-05-03,31,24,03,May,2011-05
2011,05,20,33,2011-05-04,24,22,04,May,2011-05
2011,05,20,33,2011-05-05,27,22,05,May,2011-05
2011,05,20,33,2011-05-06,30,25,06,May,2011-05
2011,05,20,33,2011-05-07,31,26,07,May,2011-05
2011,05,20,33,2011-05-08,31,27,08,May,2011-05
2011,05,20,33,2011-05-09,32,26,09,May,2011-05
2011,05,20,33,2011-05-10,32,27,10,May,2011-05
2011,05,20,33,2011-05-11,33,28,11,May,2011-05
2011,05,20,33,2011-05-12,33,28,12,May,2011-05
2011,05,20,33,2011-05-13,29,25,13,May,2011-05
2011,05,20,33,2011-05-14,30,24,14,May,2011-05
2011,05,20,33,2011-05-15,27,25,15,May,2011-05
2011,05,20,33,2011-05-16,31,25,16,May,2011-05
2011,05,20,33,2011-05-17,25,23,17,May,2011-05
2011,05,20,33,2011-05-18,30,23,18,May,2011-05
2011,05,20,33,2011-05-19,30,25,19,May,2011-05
2011,05,20,33,2011-05-20,30,25,20,May,2011-05
2011,05,20,33,2011-05-21,31,25,21,May,2011-05
2011,05,20,33,2011-05-22,28,23,22,May,2011-05
2011,05,20,33,2011-05-23,25,22,23,May,2011-05
2011,05,20,33,2011-05-24,25,20,24,May,2011-05
2011,05,20,33,2011-05-25,26,20,25,May,2011-05
2011,05,20,33,2011-05-26,29,23,26,May,2011-05
2011,05,20,33,2011-05-27,30,24,27,May,2011-05
2011,05,20,33,2011-05-28,31,24,28,May,2011-05
2011,05,20,33,2011-05-29,31,25,29,May,2011-05
2011,05,20,33,2011-05-30,30,25,30,May,2011-05
2011,05,20,33,2011-05-31,32,23,31,May,2011-05
2011,06,24,36,2011-06-01,32,26,01,June,2011-06
2011,06,24,36,2011-06-02,32,26,02,June,2011-06
2011,06,24,36,2011-06-03,32,27,03,June,2011-06
2011,06,24,36,2011-06-04,32,27,04,June,2011-06
2011,06,24,36,2011-06-05,32,28,05,June,2011-06
2011,06,24,36,2011-06-06,34,29,06,June,2011-06
2011,06,24,36,2011-06-07,34,29,07,June,2011-06
2011,06,24,36,2011-06-08,33,29,08,June,2011-06
2011,06,24,36,2011-06-09,33,29,09,June,2011-06
2011,06,24,36,2011-06-10,35,28,10,June,2011-06
2011,06,24,36,2011-06-11,35,26,11,June,2011-06
2011,06,24,36,2011-06-12,30,25,12,June,2011-06
2011,06,24,36,2011-06-13,32,27,13,June,2011-06
2011,06,24,36,2011-06-14,33,27,14,June,2011-06
2011,06,24,36,2011-06-15,33,29,15,June,2011-06
2011,06,24,36,2011-06-16,30,25,16,June,2011-06
2011,06,24,36,2011-06-17,31,27,17,June,2011-06
2011,06,24,36,2011-06-18,32,27,18,June,2011-06
2011,06,24,36,2011-06-19,33,28,19,June,2011-06
2011,06,24,36,2011-06-20,34,28,20,June,2011-06
2011,06,24,36,2011-06-21,36,28,21,June,2011-06
2011,06,24,36,2011-06-22,29,26,22,June,2011-06
2011,06,24,36,2011-06-23,30,25,23,June,2011-06
2011,06,24,36,2011-06-24,33,28,24,June,2011-06
2011,06,24,36,2011-06-25,33,27,25,June,2011-06
2011,06,24,36,2011-06-26,30,28,26,June,2011-06
2011,06,24,36,2011-06-27,34,29,27,June,2011-06
2011,06,24,36,2011-06-28,30,25,28,June,2011-06
2011,06,24,36,2011-06-29,29,24,29,June,2011-06
2011,06,24,36,2011-06-30,29,26,30,June,2011-06
2011,07,26,36,2011-07-01,32,28,01,July,2011-07
2011,07,26,36,2011-07-02,32,28,02,July,2011-07
2011,07,26,36,2011-07-03,32,28,03,July,2011-07
2011,07,26,36,2011-07-04,33,28,04,July,2011-07
2011,07,26,36,2011-07-05,34,28,05,July,2011-07
2011,07,26,36,2011-07-06,34,29,06,July,2011-07
2011,07,26,36,2011-07-07,34,29,07,July,2011-07
2011,07,26,36,2011-07-08,35,29,08,July,2011-07
2011,07,26,36,2011-07-09,35,27,09,July,2011-07
2011,07,26,36,2011-07-10,33,28,10,July,2011-07
2011,07,26,36,2011-07-11,32,28,11,July,2011-07
2011,07,26,36,2011-07-12,30,28,12,July,2011-07
2011,07,26,36,2011-07-13,33,27,13,July,2011-07
2011,07,26,36,2011-07-14,31,26,14,July,2011-07
2011,07,26,36,2011-07-15,30,26,15,July,2011-07
2011,07,26,36,2011-07-16,29,26,16,July,2011-07
2011,07,26,36,2011-07-17,32,28,17,July,2011-07
2011,07,26,36,2011-07-18,33,26,18,July,2011-07
2011,07,26,36,2011-07-19,30,26,19,July,2011-07
2011,07,26,36,2011-07-20,30,26,20,July,2011-07
2011,07,26,36,2011-07-21,32,27,21,July,2011-07
2011,07,26,36,2011-07-22,32,28,22,July,2011-07
2011,07,26,36,2011-07-23,33,28,23,July,2011-07
2011,07,26,36,2011-07-24,33,27,24,July,2011-07
2011,07,26,36,2011-07-25,35,28,25,July,2011-07
2011,07,26,36,2011-07-26,33,29,26,July,2011-07
2011,07,26,36,2011-07-27,35,28,27,July,2011-07
2011,07,26,36,2011-07-28,36,27,28,July,2011-07
2011,07,26,36,2011-07-29,32,26,29,July,2011-07
2011,07,26,36,2011-07-30,33,27,30,July,2011-07
2011,07,26,36,2011-07-31,33,27,31,July,2011-07
2011,08,25,36,2011-08-01,34,27,01,August,2011-08
2011,08,25,36,2011-08-02,34,27,02,August,2011-08
2011,08,25,36,2011-08-03,34,27,03,August,2011-08
2011,08,25,36,2011-08-04,34,28,04,August,2011-08
2011,08,25,36,2011-08-05,34,28,05,August,2011-08
2011,08,25,36,2011-08-06,35,28,06,August,2011-08
2011,08,25,36,2011-08-07,34,30,07,August,2011-08
2011,08,25,36,2011-08-08,33,27,08,August,2011-08
2011,08,25,36,2011-08-09,31,27,09,August,2011-08
2011,08,25,36,2011-08-10,28,25,10,August,2011-08
2011,08,25,36,2011-08-11,32,26,11,August,2011-08
2011,08,25,36,2011-08-12,32,28,12,August,2011-08
2011,08,25,36,2011-08-13,34,28,13,August,2011-08
2011,08,25,36,2011-08-14,33,29,14,August,2011-08
2011,08,25,36,2011-08-15,33,29,15,August,2011-08
2011,08,25,36,2011-08-16,34,28,16,August,2011-08
2011,08,25,36,2011-08-17,33,28,17,August,2011-08
2011,08,25,36,2011-08-18,34,28,18,August,2011-08
2011,08,25,36,2011-08-19,34,28,19,August,2011-08
2011,08,25,36,2011-08-20,34,28,20,August,2011-08
2011,08,25,36,2011-08-21,31,29,21,August,2011-08
2011,08,25,36,2011-08-22,33,28,22,August,2011-08
2011,08,25,36,2011-08-23,34,29,23,August,2011-08
2011,08,25,36,2011-08-24,35,28,24,August,2011-08
2011,08,25,36,2011-08-25,33,29,25,August,2011-08
2011,08,25,36,2011-08-26,33,28,26,August,2011-08
2011,08,25,36,2011-08-27,35,28,27,August,2011-08
2011,08,25,36,2011-08-28,35,29,28,August,2011-08
2011,08,25,36,2011-08-29,35,30,29,August,2011-08
2011,08,25,36,2011-08-30,36,30,30,August,2011-08
2011,08,25,36,2011-08-31,36,30,31,August,2011-08
2011,09,23,35,2011-09-01,30,28,01,September,2011-09
2011,09,23,35,2011-09-02,33,28,02,September,2011-09
2011,09,23,35,2011-09-03,32,26,03,September,2011-09
2011,09,23,35,2011-09-04,33,28,04,September,2011-09
2011,09,23,35,2011-09-05,33,28,05,September,2011-09
2011,09,23,35,2011-09-06,33,28,06,September,2011-09
2011,09,23,35,2011-09-07,33,28,07,September,2011-09
2011,09,23,35,2011-09-08,34,28,08,September,2011-09
2011,09,23,35,2011-09-09,35,28,09,September,2011-09
2011,09,23,35,2011-09-10,34,29,10,September,2011-09
2011,09,23,35,2011-09-11,33,27,11,September,2011-09
2011,09,23,35,2011-09-12,34,27,12,September,2011-09
2011,09,23,35,2011-09-13,34,28,13,September,2011-09
2011,09,23,35,2011-09-14,34,27,14,September,2011-09
2011,09,23,35,2011-09-15,34,26,15,September,2011-09
2011,09,23,35,2011-09-16,34,28,16,September,2011-09
2011,09,23,35,2011-09-17,35,28,17,September,2011-09
2011,09,23,35,2011-09-18,31,29,18,September,2011-09
2011,09,23,35,2011-09-19,33,25,19,September,2011-09
2011,09,23,35,2011-09-20,28,25,20,September,2011-09
2011,09,23,35,2011-09-21,30,23,21,September,2011-09
2011,09,23,35,2011-09-22,29,24,22,September,2011-09
2011,09,23,35,2011-09-23,28,24,23,September,2011-09
2011,09,23,35,2011-09-24,29,24,24,September,2011-09
2011,09,23,35,2011-09-25,27,24,25,September,2011-09
2011,09,23,35,2011-09-26,32,25,26,September,2011-09
2011,09,23,35,2011-09-27,32,27,27,September,2011-09
2011,09,23,35,2011-09-28,34,27,28,September,2011-09
2011,09,23,35,2011-09-29,30,26,29,September,2011-09
2011,09,23,35,2011-09-30,31,26,30,September,2011-09
2011,10,21,31,2011-10-01,30,26,01,October,2011-10
2011,10,21,31,2011-10-02,29,25,02,October,2011-10
2011,10,21,31,2011-10-03,26,21,03,October,2011-10
2011,10,21,31,2011-10-04,26,21,04,October,2011-10
2011,10,21,31,2011-10-05,27,23,05,October,2011-10
2011,10,21,31,2011-10-06,27,23,06,October,2011-10
2011,10,21,31,2011-10-07,29,25,07,October,2011-10
2011,10,21,31,2011-10-08,29,25,08,October,2011-10
2011,10,21,31,2011-10-09,30,25,09,October,2011-10
2011,10,21,31,2011-10-10,31,25,10,October,2011-10
2011,10,21,31,2011-10-11,27,25,11,October,2011-10
2011,10,21,31,2011-10-12,27,24,12,October,2011-10
2011,10,21,31,2011-10-13,30,25,13,October,2011-10
2011,10,21,31,2011-10-14,29,25,14,October,2011-10
2011,10,21,31,2011-10-15,29,23,15,October,2011-10
2011,10,21,31,2011-10-16,28,23,16,October,2011-10
2011,10,21,31,2011-10-17,29,23,17,October,2011-10
2011,10,21,31,2011-10-18,28,22,18,October,2011-10
2011,10,21,31,2011-10-19,28,24,19,October,2011-10
2011,10,21,31,2011-10-20,27,23,20,October,2011-10
2011,10,21,31,2011-10-21,28,22,21,October,2011-10
2011,10,21,31,2011-10-22,30,23,22,October,2011-10
2011,10,21,31,2011-10-23,29,25,23,October,2011-10
2011,10,21,31,2011-10-24,30,23,24,October,2011-10
2011,10,21,31,2011-10-25,28,24,25,October,2011-10
2011,10,21,31,2011-10-26,25,22,26,October,2011-10
2011,10,21,31,2011-10-27,28,23,27,October,2011-10
2011,10,21,31,2011-10-28,28,24,28,October,2011-10
2011,10,21,31,2011-10-29,27,22,29,October,2011-10
2011,10,21,31,2011-10-30,27,22,30,October,2011-10
2011,10,21,31,2011-10-31,29,24,31,October,2011-10
2011,11,17,32,2011-11-01,28,23,01,November,2011-11
2011,11,17,32,2011-11-02,29,24,02,November,2011-11
2011,11,17,32,2011-11-03,30,24,03,November,2011-11
2011,11,17,32,2011-11-04,32,26,04,November,2011-11
2011,11,17,32,2011-11-05,31,25,05,November,2011-11
2011,11,17,32,2011-11-06,31,27,06,November,2011-11
2011,11,17,32,2011-11-07,30,26,07,November,2011-11
2011,11,17,32,2011-11-08,26,22,08,November,2011-11
2011,11,17,32,2011-11-09,22,19,09,November,2011-11
2011,11,17,32,2011-11-10,21,17,10,November,2011-11
2011,11,17,32,2011-11-11,22,17,11,November,2011-11
2011,11,17,32,2011-11-12,25,19,12,November,2011-11
2011,11,17,32,2011-11-13,26,21,13,November,2011-11
2011,11,17,32,2011-11-14,27,23,14,November,2011-11
2011,11,17,32,2011-11-15,28,23,15,November,2011-11
2011,11,17,32,2011-11-16,27,23,16,November,2011-11
2011,11,17,32,2011-11-17,25,23,17,November,2011-11
2011,11,17,32,2011-11-18,27,23,18,November,2011-11
2011,11,17,32,2011-11-19,29,24,19,November,2011-11
2011,11,17,32,2011-11-20,25,22,20,November,2011-11
2011,11,17,32,2011-11-21,25,22,21,November,2011-11
2011,11,17,32,2011-11-22,25,21,22,November,2011-11
2011,11,17,32,2011-11-23,26,22,23,November,2011-11
2011,11,17,32,2011-11-24,23,20,24,November,2011-11
2011,11,17,32,2011-11-25,23,20,25,November,2011-11
2011,11,17,32,2011-11-26,24,21,26,November,2011-11
2011,11,17,32,2011-11-27,27,19,27,November,2011-11
2011,11,17,32,2011-11-28,27,20,28,November,2011-11
2011,11,17,32,2011-11-29,27,22,29,November,2011-11
2011,11,17,32,2011-11-30,26,22,30,November,2011-11
2011,12,10,25,2011-12-01,23,14,01,December,2011-12
2011,12,10,25,2011-12-02,18,13,02,December,2011-12
2011,12,10,25,2011-12-03,19,11,03,December,2011-12
2011,12,10,25,2011-12-04,22,15,04,December,2011-12
2011,12,10,25,2011-12-05,22,19,05,December,2011-12
2011,12,10,25,2011-12-06,24,19,06,December,2011-12
2011,12,10,25,2011-12-07,25,21,07,December,2011-12
2011,12,10,25,2011-12-08,22,16,08,December,2011-12
2011,12,10,25,2011-12-09,16,13,09,December,2011-12
2011,12,10,25,2011-12-10,17,11,10,December,2011-12
2011,12,10,25,2011-12-11,16,10,11,December,2011-12
2011,12,10,25,2011-12-12,18,12,12,December,2011-12
2011,12,10,25,2011-12-13,20,14,13,December,2011-12
